Unnamed: 0,code,year,period,id,Country,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
1756,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0058,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1757,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0062,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1758,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0061,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1760,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0065,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1765,CAS_7723-14-0,2009,2009-01--2009-12,FRDR110,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1775,CAS_14265-44-2,2009,2009-01--2009-12,FRDR109,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1792,CAS_14265-44-2,2009,2009-01--2009-12,FRDR110,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1810,CAS_14265-44-2,2009,2009-01--2009-12,FRDR2033,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1851,CAS_14265-44-2,2009,2009-01--2009-12,ES020MSPF000000680,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1862,CAS_7723-14-0,2009,2009-01--2009-12,ES020MSPF000000468,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1865,CAS_7723-14-0,2009,2009-01--2009-12,ES020MSPF000000827,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1918,CAS_14265-44-2,2009,2009-01--2009-12,FRCR155,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1949,CAS_14265-44-2,2008,2008-01--2008-12,FRDR517A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
1959,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0717010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1960,CAS_7723-14-0,2009,2009-01--2009-12,ES12182,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1966,CAS_14265-44-2,2009,2009-01--2009-12,ES12149,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
1981,CAS_7723-14-0,2008,2008-01--2008-12,UKSC023371,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2006,CAS_14265-44-2,2007,2007-01--2007-12,UKGB106039023030,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2011,CAS_7723-14-0,2007,2007-01--2007-12,UKGB106039023220,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2021,CAS_14265-44-2,2007,2007-01--2007-12,UKGB106039017170,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2022,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020652,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2023,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020211,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2024,CAS_7723-14-0,2008,2008-01--2008-12,UKSC023000,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2025,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020305,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2047,CAS_14265-44-2,2009,2009-01--2009-12,FRCR132,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2057,CAS_14265-44-2,2009,2009-01--2009-12,FRCR127,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2062,CAS_7723-14-0,2009,2009-01--2009-12,FRCR132,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2090,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF0452010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2114,CAS_14265-44-2,2009,2009-01--2009-12,FRDR173A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2121,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0329010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2127,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0452010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2177,CAS_7723-14-0,2009,2009-01--2009-12,FRFR251,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2203,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0518,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2208,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0504,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2218,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0505B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2267,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0550,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2300,CAS_14265-44-2,2008,2008-01--2008-12,FRDR540,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2338,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0920010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2354,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0725010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2361,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF0727010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2362,CAS_14265-44-2,2009,2009-01--2009-12,ES12158,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2385,CAS_7723-14-0,2009,2009-01--2009-12,FRCR20,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2400,CAS_7723-14-0,2009,2009-01--2009-12,FRCR87,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2443,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF0417021,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2452,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF0136010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2461,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF0427021,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2469,CAS_14265-44-2,2009,2009-01--2009-12,ES020MSPF000000446,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2516,CAS_14265-44-2,2008,2008-01--2008-12,FRDR11502,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2520,CAS_7723-14-0,2008,2008-01--2008-12,FRDR11502,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2521,CAS_14265-44-2,2008,2008-01--2008-12,FRDR185,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2526,CAS_7723-14-0,2008,2008-01--2008-12,FRDR187,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2533,CAS_7723-14-0,2008,2008-01--2008-12,FRDR136B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2547,CAS_7723-14-0,2008,2008-01--2008-12,FRDR182,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2559,CAS_14265-44-2,2008,2008-01--2008-12,FRDR184,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2564,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0095,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2566,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0102,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2572,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0271A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2590,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0283,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2594,CAS_7723-14-0,2009,2009-01--2009-12,FRHR4,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2598,CAS_7723-14-0,2009,2009-01--2009-12,FRHR6,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2608,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0144A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2612,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0284,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2619,CAS_7723-14-0,2009,2009-01--2009-12,FRCR22,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2629,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0450010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2641,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF0318010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2644,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF0310010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2647,CAS_14265-44-2,2009,2009-01--2009-12,FRCR165,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2667,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0310010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2686,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF0448021,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2702,CAS_14265-44-2,2009,2009-01--2009-12,FRHR267,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2708,CAS_14265-44-2,2009,2009-01--2009-12,FRHR276,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2710,CAS_7723-14-0,2009,2009-01--2009-12,FRFR597,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2720,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF0111010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2730,CAS_7723-14-0,2009,2009-01--2009-12,FRDR611,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2764,CAS_14265-44-2,2008,2008-01--2008-12,FRDR281B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2770,CAS_7723-14-0,2008,2008-01--2008-12,FRDR391,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2777,CAS_7723-14-0,2008,2008-01--2008-12,FRDR281B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2782,CAS_14265-44-2,2008,2008-01--2008-12,FRDR12100,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2784,CAS_14265-44-2,2008,2008-01--2008-12,FRDR91,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2786,CAS_14265-44-2,2008,2008-01--2008-12,FRDR2031,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2788,CAS_14265-44-2,2008,2008-01--2008-12,FRDR1060,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2804,CAS_14265-44-2,2006,2006-01--2006-12,UKSC010757,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2805,CAS_14265-44-2,2006,2006-01--2006-12,UKSC020211,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2810,CAS_14265-44-2,2007,2007-01--2007-12,UKGB108043015830,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2814,CAS_14265-44-2,2006,2006-01--2006-12,UKSC005799,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2815,CAS_14265-44-2,2006,2006-01--2006-12,UKSC005900,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2816,CAS_14265-44-2,2006,2006-01--2006-12,UKSC005954,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2817,CAS_14265-44-2,2006,2006-01--2006-12,UKSC006523,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2818,CAS_14265-44-2,2006,2006-01--2006-12,UKSC010084,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2819,CAS_14265-44-2,2006,2006-01--2006-12,UKSC010000,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2820,CAS_14265-44-2,2006,2006-01--2006-12,UKSC010156,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2832,CAS_7723-14-0,2009,2009-01--2009-12,ES030MSPF0732010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
2849,CAS_14265-44-2,2006,2006-01--2006-12,UKSC004500,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2850,CAS_14265-44-2,2006,2006-01--2006-12,UKSC004200,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2851,CAS_14265-44-2,2006,2006-01--2006-12,UKSC004001,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
2855,CAS_14265-44-2,2009,2009-01--2009-12,FRDR432,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2864,CAS_7723-14-0,2009,2009-01--2009-12,FRHR42A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2875,CAS_14265-44-2,2009,2009-01--2009-12,FRER65,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2878,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0130,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2879,CAS_7723-14-0,2009,2009-01--2009-12,FRGR0130,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2887,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0369,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2896,CAS_7723-14-0,2008,2008-01--2008-12,FRER39,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2897,CAS_7723-14-0,2008,2008-01--2008-12,FRDR689,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2935,CAS_14265-44-2,2008,2008-01--2008-12,FRDR673,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2946,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0368C,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2952,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0375,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2965,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0375,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2982,CAS_14265-44-2,2008,2008-01--2008-12,FRDR233,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2992,CAS_14265-44-2,2008,2008-01--2008-12,FRGR2153,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
2997,CAS_7723-14-0,2008,2008-01--2008-12,FRDR227,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3003,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0144B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3006,CAS_7723-14-0,2008,2008-01--2008-12,FRDR229,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3021,CAS_14265-44-2,2008,2008-01--2008-12,FRDR223,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3025,CAS_7723-14-0,2008,2008-01--2008-12,FRDR234B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3028,CAS_14265-44-2,2008,2008-01--2008-12,FRDR227,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3032,CAS_14265-44-2,2008,2008-01--2008-12,FRDR226,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3036,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0007A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3075,CAS_7723-14-0,2008,2008-01--2008-12,FRDR226,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3085,CAS_7723-14-0,2008,2008-01--2008-12,FRDR219,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3101,CAS_14265-44-2,2008,2008-01--2008-12,FRAR30,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3115,CAS_7723-14-0,2008,2008-01--2008-12,FRDR196A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3124,CAS_14265-44-2,2008,2008-01--2008-12,FRDR202,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3126,CAS_14265-44-2,2008,2008-01--2008-12,FRDR197,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3128,CAS_14265-44-2,2008,2008-01--2008-12,FRDR199,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3130,CAS_7723-14-0,2008,2008-01--2008-12,FRDR202,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3134,CAS_7723-14-0,2008,2008-01--2008-12,FRDR197,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3145,CAS_7723-14-0,2008,2008-01--2008-12,FRGR2153,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3147,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0007A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3151,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0291,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3153,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0007A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3160,CAS_7723-14-0,2008,2008-01--2008-12,FRGR1116,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3175,CAS_7723-14-0,2008,2008-01--2008-12,FRDR196B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3179,CAS_14265-44-2,2008,2008-01--2008-12,FRDR188,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3253,CAS_7723-14-0,2009,2009-01--2009-12,FRHR290,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3301,CAS_14265-44-2,2009,2009-01--2009-12,FRGR0453,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3320,CAS_7723-14-0,2009,2009-01--2009-12,FRDR173A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3380,CAS_14265-44-2,2008,2008-01--2008-12,FRDR302,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3382,CAS_14265-44-2,2008,2008-01--2008-12,FRDR302,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3386,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0124A,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3400,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0290,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3402,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0287B,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3409,CAS_7723-14-0,2008,2008-01--2008-12,FRFR161,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3411,CAS_14265-44-2,2008,2008-01--2008-12,FRFR158,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3418,CAS_7723-14-0,2008,2008-01--2008-12,FRGR0299,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3419,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0007C,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3424,CAS_14265-44-2,2009,2009-01--2009-12,ES030MSPF0451010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
3516,CAS_14265-44-2,2009,2009-01--2009-12,ES100MSPF1000060,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
3551,CAS_7723-14-0,2009,2009-01--2009-12,ES091MSPF162,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
3604,CAS_14265-44-2,2008,2008-01--2008-12,ES030MSPF0528010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
3612,CAS_14265-44-2,2008,2008-01--2008-12,ES063MSPF000119070,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
3617,CAS_7723-14-0,2008,2008-01--2008-12,ES030MSPF0524010,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
3648,CAS_7723-14-0,2008,2008-01--2008-12,FRCR335,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3652,CAS_14265-44-2,2008,2008-01--2008-12,FRCR381,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3660,CAS_7723-14-0,2008,2008-01--2008-12,ES064MSPF000119450,2,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
3681,CAS_7723-14-0,2008,2008-01--2008-12,FRDR2001C,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3683,CAS_7723-14-0,2008,2008-01--2008-12,FRDR2004,1,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
3691,CAS_14265-44-2,2008,2008-01--2008-12,UKSC010527,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
3692,CAS_14265-44-2,2008,2008-01--2008-12,UKSC010666,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
3693,CAS_14265-44-2,2008,2008-01--2008-12,UKSC010514,3,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
